ProjectId,PrivateScore
000423DA-5A37-4E62-A698-703985CD4E6E,1.003306919671
000424B1-378E-4AB6-BAEC-CD8607AE08A9,1.24
00053689-2879-4985-8E5C-4A3169D6CDE8,0.254570679733
000904BF-E6D8-42DC-A76B-5F22A58BEB1D,1.24
000AB613-BE39-47D0-810B-D6008F9501BC,0.889188793882
000AF7A4-4114-499C-AB4F-A0DD1419E623,0.775590387003
000C62E5-3074-400E-886A-CAC4466FF536,1.08551907674
000D8D40-8BAE-4533-8A16-31730ABCB93D,1.1843922853820001
000E3525-5B75-4935-BA4D-A87366270A15,0.947328182049
000F23F5-C960-44E1-BC10-759340DF5F2D,3.0542093310040004
000FD4D4-FF5E-40A7-9542-B666465C0D93,8.168134448493
0010954E-EC19-485C-AC4D-082C8304CFC4,0.335343279038
001A5DCA-B484-4621-9EDA-5B51FF7E11A3,2.517448152545
001BA9FE-0C5D-4028-8E75-59A35213231C,0.475105838174
001F6D8F-232D-4810-B55C-BC5A242534E6,0.155590387003
0022AF13-54E8-4A13-99CB-75CCBFA28567,0.735623034571
0023CCB9-6475-401D-BF42-CA9DE052954A,0.62
002425D8-1577-41C1-8565-1009E2CF4434,1.880077942381
00253E91-5B69-41D4-A102-2CD700F98167,1.708340147335
0025AD76-1767-40C6-A02D-50C8C7A5FDFB,0.254570679733
0026165E-4259-48BA-A47C-BD31B9E1E66F,0.855183715008
00291FEF-ED5D-42AE-AF73-6FD787F6CB3F,1.046256540692
002B3773-C3F7-4846-95C4-14CC5446B177,1.552749760332
002D6DAE-0B99-404C-BE75-AF557346CC5D,1.584792957972
002EE10A-D82C-4920-AE6E-3EB1B169430A,0.889188793882
002FFCC0-D3B2-4D2D-B80E-BF94631DC31C,1.7127262842830002
0031D411-049F-444F-B63F-B8F0038CDF23,0.636642741841
00347E00-1E85-4583-8EC1-B85567046628,1.060591664981
0035091B-D9F2-4369-BC14-586A6C75844C,4.239906180577001
003B1009-B01A-4FBC-989A-CC929D6B15D9,0.947328182049
003BCBB3-AFAC-45D8-867F-90DECEFC3C5D,0.6808662351679999
003CE49A-435D-46F2-82DF-7D8D01AEA0A5,0.9012993648509999
003D0B45-348C-4103-BAA6-0FE32A187F8A,2.732811968648
003DFAB3-8911-4D63-808C-61460AE29B1A,0.932749760332
003FC07B-F51C-4C7F-AC1B-B2FBB42FD954,1.249633941576
003FD6E5-B103-4384-970D-B280F8EB6051,0.874570679733
00429F22-BDD2-4671-AE41-B2EF06FB5BE0,0.7799033375469999
004347BF-CF16-49B3-AD02-3CFD353D58A9,0.654864268235
00438D5A-314A-4B28-91DD-2E708D91D310,0.819087207782
00495FF9-6EFC-485C-B1A0-C11523CB567F,1.412847258789
005714CA-CC17-43A9-8A90-AE69E32AACCB,0.62
0058FACA-E792-4269-B663-D1173739A171,0.62
0059937E-8AE0-40D5-A7A3-689492065854,0.62
005BE797-D20E-4965-A19F-D5A0338C2A0A,0.943039253573
005E9D1E-44C1-4F2C-BCDA-A3229F5BE382,1.082893238447
0060D6DF-A22A-40DA-B315-46E768017BED,0.6107287508429999
006A3D82-6739-437F-B02E-7691D1C54D9A,3.8591265919059996
006B0118-593A-4423-B43E-9C898AF29C5B,4.517394331326
006B26C9-9698-4D00-A813-15DCA338F1EC,0.694659978951
006DC511-2A02-448F-B5A6-D2B3007C1A93,0.844202269722
006F8218-3F5C-4631-944F-86C99705C76D,0.62
00704B3F-CC0C-48F8-960C-306C225810AD,2.032607052547
0080F2E1-33F3-4555-8910-0E904A6E4787,4.234911830032001
0082E8BA-A575-4614-81DD-7E02BE4A3F3C,0.7432596607040001
008382BD-8E2E-4D6A-96A1-3FE42F276994,1.569699774349
0084FFA7-BEAF-4F78-B96A-A49A0BCDAFBF,1.865499520664
00885DDD-AF36-46FA-8D00-CCAD27AC2C95,0.62
0088AE29-139B-4A00-A648-180DF5755D4E,1.8599999999999999
0088EC13-6C4F-49A5-B528-2E1047ED5396,2.506462622875
008A6FF7-8BC6-47B2-A65A-890A96EC7629,1.675223950887
008AF6F4-D6FE-4066-A95D-2CFCDE7D34B5,0.544275310073
008C3EE7-D90E-49AB-AC0C-0B4DC285988A,0.775590387003
008CB365-DEAB-4F01-899F-B6017AE95F44,0.9012993648509999
008F4B4B-1CA0-46A6-A21C-B093DD1694B5,0.947328182049
0090B97E-6B14-4426-91CD-45CA7E22ACEF,1.494570679733
00926AF6-C7AB-4229-AA16-6F92E04C212F,0.874570679733
0092978A-B4B8-46E1-80BC-5D1A5E4D663B,0.254570679733
009400DB-3F3C-4D5F-B4BB-1224B5369CED,0.8101188683680001
0095B983-E5B9-4380-A097-962921173FF7,0.930879420332
00977565-6F7C-4C56-ACD2-413A5C037580,1.172869723068
009C9091-2689-4DC3-95E6-3CA5411B367F,0.549366551558
009CF558-C3A4-47D5-A7FB-7834A90773B6,1.24
009E921B-B9D7-4688-A631-5E511DF46551,1.332121526826
00A0F9F6-1444-4835-BB86-E6E126DFCCBA,0.902073900171
00A1A528-5D19-4A8B-83BA-F2803D9FFC54,0.889188793882
00A1D4B6-5E87-4024-924C-0ADBD4672998,0.536899418278
00A44EC6-8956-49FC-93FA-133FD4AC7332,1.172869723068
00AAF201-007E-4444-95F1-EF31B198DD83,0.960210870983
00AD7BDA-85EB-4157-8A9B-80B7F205B060,0.62860520174
00B03DAB-91E0-4A93-AA21-127E614F1008,1.1546795291729999
00B1BDBA-304D-40A2-BACC-BAB1275C601C,2.853340577686
00B289DC-8D45-4306-9644-46C3264E8385,0.932749760332
00B3E2DD-DEDF-4286-AA09-C2F42FDEB4E5,1.061873413998
00B43001-31C1-4D49-AFAE-C703D00FF550,1.24
00B482D7-95CF-4DDA-AAF5-759BC24AB577,1.08551907674
00B7BAF1-B7E3-498A-BF08-60DBA40E799B,1.2840902331450001
00B9E311-CAB9-4DE5-BD8A-B24161D2C98E,0.8519980438170001
00BEA3DE-F5FD-4B67-966B-437B7149B0FB,0.775590387003
00C7EC1D-655B-4886-A079-75E0194A5B17,0.874570679733
00C8E5CB-3C54-44E9-84E3-C6D22FD0D093,0.486908740281
00C9465F-EC76-448E-89CA-DB7B232FA525,0.784980988521
00C9F742-313E-47E0-9A91-71B1C807E91B,5.031460431587
00CCD7D2-422A-46F4-B204-AA4ED9BBBA24,1.24
00CF742B-485C-423B-BF90-2E897687B013,1.510218014469
00CFEA71-2F81-400F-AB55-19E9DE290954,1.0137761645549999
00D109C2-6D56-4CF2-B73C-E1A75EF276A5,0.947328182049
00D83DF3-25E5-4D29-83B1-A287390734A2,0.254570679733
00D8AAF3-4619-4070-8C36-199951F8659A,1.119273881232
00DA6A68-BE24-46AC-9FF1-001C6EA50A92,0.775590387003
00DAC98C-1616-4390-852D-4A3361660131,0.775590387003
00DEB3EE-04C8-4E47-9800-DB924908919D,5.237004666292
00E46C89-49D0-4072-B0E0-CB7E82408B9A,1.281493649857
00E5AF61-C6C1-46E2-9CA4-EE2DC92EBC3C,5.532819960729
00F0261E-3E5D-4112-9F4D-0BE600D847C9,1.24
00F0755D-04A3-4C45-9BB5-7944F74E623A,1.097273937968
00F07F7D-9065-4E7C-AFF4-655212DAA2DE,0.877586932402
00F229B2-0944-41B9-8B99-293FF9E6201D,1.7709053648820001
00F4282F-7B13-4397-A5CE-45C481817777,0.62
00F44C62-FB0B-4340-B0E7-B15CDF18765F,0.745266940093
00FA7583-0DE9-4F3C-9504-C02BDAB0522C,0.548954909354
00FAE23D-62FC-41C8-9A99-171DD5C32774,0.889149779139
00FBBE5A-40DA-4032-972D-123745EFD1A7,0.775590387003
